%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1573333126611693908,0,1573333126611693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126645693908,0,1573333126645693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126679693908,0,1573333126679693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126713693908,0,1573333126713693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126747693908,0,1573333126747693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126781693908,0,1573333126781693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126816693908,0,1573333126816693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126850693908,0,1573333126850693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126884693908,0,1573333126884693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126918693908,0,1573333126918693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126952693908,0,1573333126952693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333126987693908,0,1573333126987693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127021693908,0,1573333127021693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127055693908,0,1573333127055693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127089693908,0,1573333127089693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127123693908,0,1573333127123693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127157693908,0,1573333127157693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127191693908,0,1573333127191693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127225693908,0,1573333127225693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127259693908,0,1573333127259693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127293693908,0,1573333127293693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127328693908,0,1573333127328693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127362693908,0,1573333127362693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127396693908,0,1573333127396693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127430693908,0,1573333127430693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127464693908,0,1573333127464693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127499693908,0,1573333127499693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127533693908,0,1573333127533693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127567693908,0,1573333127567693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127601693908,0,1573333127601693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127635693908,0,1573333127635693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127669693908,0,1573333127669693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127703693908,0,1573333127703693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127737693908,0,1573333127737693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127771693908,0,1573333127771693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127805693908,0,1573333127805693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127840693908,0,1573333127840693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127874693908,0,1573333127874693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127908693908,0,1573333127908693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127942693908,0,1573333127942693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333127976693908,0,1573333127976693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128011693908,0,1573333128011693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128045693908,0,1573333128045693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128079693908,0,1573333128079693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128113693908,0,1573333128113693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128147693908,0,1573333128147693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128181693908,0,1573333128181693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128215693908,0,1573333128215693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128249693908,0,1573333128249693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128283693908,0,1573333128283693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128317693908,0,1573333128317693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128352693908,0,1573333128352693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128386693908,0,1573333128386693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128420693908,0,1573333128420693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128454693908,0,1573333128454693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128488693908,0,1573333128488693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128523693908,0,1573333128523693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128557693908,0,1573333128557693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128591693908,0,1573333128591693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128625693908,0,1573333128625693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128659693908,0,1573333128659693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128693693908,0,1573333128693693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128727693908,0,1573333128727693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128761693908,0,1573333128761693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128795693908,0,1573333128795693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128829693908,0,1573333128829693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128864693908,0,1573333128864693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128898693908,0,1573333128898693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128932693908,0,1573333128932693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333128966693908,0,1573333128966693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
1573333129000693908,0,1573333129000693908,odom,vehicle,-0.0539343201816,-0.0819539441904,0.0,-0.0,-0.0,-0.00742652896461,0.999972422954,-1.38777878078e-16,0.0,0.0,0.0,0.0,-6.66133814775e-16
